TIPO_ENTE,COD,DENOMINAZIONE,COMUNE,PROVINCIA,REGIONE
Unione di comuni,81,Unione Comuni della Valle Ustica,Roccagiovine,Roma,Lazio
Unione di comuni,81,Unione Comuni della Valle Ustica,Vicovaro,Roma,Lazio
Unione di comuni,82,Unione dei Comuni Alta Valle del Sacco,Bellegra,Roma,Lazio
Unione di comuni,82,Unione dei Comuni Alta Valle del Sacco,Olevano Romano,Roma,Lazio
Unione di comuni,82,Unione dei Comuni Alta Valle del Sacco,Rocca Santo Stefano,Roma,Lazio
Unione di comuni,82,Unione dei Comuni Alta Valle del Sacco,Roiate,Roma,Lazio
Unione di comuni,83,Unione dei Comuni Valle del Tevere Soratte,Civitella San Paolo,Roma,Lazio
Unione di comuni,83,Unione dei Comuni Valle del Tevere Soratte,Filacciano,Roma,Lazio
Unione di comuni,83,Unione dei Comuni Valle del Tevere Soratte,Nazzano,Roma,Lazio
Unione di comuni,83,Unione dei Comuni Valle del Tevere Soratte,Ponzano Romano,Roma,Lazio
Unione di comuni,83,Unione dei Comuni Valle del Tevere Soratte,Sant'Oreste,Roma,Lazio
Unione di comuni,83,Unione dei Comuni Valle del Tevere Soratte,Torrita Tiberina,Roma,Lazio
Unione di comuni,84,Unione della Sabina Romana,Monteflavio,Roma,Lazio
Unione di comuni,84,Unione della Sabina Romana,Montorio Romano,Roma,Lazio
Unione di comuni,84,Unione della Sabina Romana,Moricone,Roma,Lazio
Unione di comuni,85,Unione delle Valli Stura - Orba - Leira,Campo Ligure,Genova,Liguria
Unione di comuni,85,Unione delle Valli Stura - Orba - Leira,Masone,Genova,Liguria
Unione di comuni,85,Unione delle Valli Stura - Orba - Leira,Mele,Genova,Liguria
Unione di comuni,85,Unione delle Valli Stura - Orba - Leira,Rossiglione,Genova,Liguria
Unione di comuni,85,Unione delle Valli Stura - Orba - Leira,Tiglieto,Genova,Liguria
Unione di comuni,86,Unione dei Comuni Montani le Valli dell'Entella,Borzonasca,Genova,Liguria
Unione di comuni,86,Unione dei Comuni Montani le Valli dell'Entella,Mezzanego,Genova,Liguria
Unione di comuni,86,Unione dei Comuni Montani le Valli dell'Entella,Ne,Genova,Liguria
Unione di comuni,87,Unione dei Comuni Montani dell'Alta Val D'aveto,Rezzoaglio,Genova,Liguria
Unione di comuni,87,Unione dei Comuni Montani dell'Alta Val D'aveto,Santo Stefano D'aveto,Genova,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Aquila D'arroscia,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Armo,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Borghetto D'arroscia,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Cosio D'arroscia,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Mendatica,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Montegrosso Pian Latte,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Pieve Di Teco,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Pornassio,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Ranzo,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Rezzo,Imperia,Liguria
Unione di comuni,88,Unione dei Comuni Alta Valle Arroscia,Vessalico,Imperia,Liguria
Unione di comuni,89,Unione dei Comuni delle Valli Argentina e Armea,Bajardo,Imperia,Liguria
Unione di comuni,89,Unione dei Comuni delle Valli Argentina e Armea,Ceriana,Imperia,Liguria
Unione di comuni,89,Unione dei Comuni delle Valli Argentina e Armea,Molini Di Triora,Imperia,Liguria
Unione di comuni,89,Unione dei Comuni delle Valli Argentina e Armea,Montalto Carpasio,Imperia,Liguria
Unione di comuni,89,Unione dei Comuni delle Valli Argentina e Armea,Triora,Imperia,Liguria
Unione di comuni,90,Unione dei Comuni del Beigua,Sassello,Savona,Liguria
Unione di comuni,90,Unione dei Comuni del Beigua,Urbe,Savona,Liguria
Unione di comuni,91,Unione dei Comuni Terra del Chiese e Naviglio,Acquafredda,Brescia,Lombardia
Unione di comuni,91,Unione dei Comuni Terra del Chiese e Naviglio,Isorella,Brescia,Lombardia
Unione di comuni,91,Unione dei Comuni Terra del Chiese e Naviglio,Visano,Brescia,Lombardia
Unione di comuni,92,Unione delle Alpi Orobie Bresciane,Corteno Golgi,Brescia,Lombardia
Unione di comuni,92,Unione delle Alpi Orobie Bresciane,Edolo,Brescia,Lombardia
Unione di comuni,92,Unione delle Alpi Orobie Bresciane,Malonno,Brescia,Lombardia
Unione di comuni,92,Unione delle Alpi Orobie Bresciane,Paisco Loveno,Brescia,Lombardia
Unione di comuni,92,Unione delle Alpi Orobie Bresciane,Sonico,Brescia,Lombardia
Unione di comuni,93,Unione Lombarda dei Comuni Montani Alta Val Trompia - La via del Ferro,Collio,Brescia,Lombardia
Unione di comuni,93,Unione Lombarda dei Comuni Montani Alta Val Trompia - La via del Ferro,Marmentino,Brescia,Lombardia
Unione di comuni,93,Unione Lombarda dei Comuni Montani Alta Val Trompia - La via del Ferro,Tavernole sul Mella,Brescia,Lombardia
Unione di comuni,94,Unione Lombarda tra i Comuni di Pontevico e Robecco D'Oglio,Pontevico,Brescia,Lombardia
Unione di comuni,94,Unione Lombarda tra i Comuni di Pontevico e Robecco D'Oglio,Robecco d'Oglio,Brescia,Lombardia
Unione di comuni,95,Unione dei Comuni Lombarda Lario e Monti,Blevio,Como,Lombardia
Unione di comuni,95,Unione dei Comuni Lombarda Lario e Monti,Torno,Como,Lombardia
Unione di comuni,96,Unione di Comuni Lombarda Terre di Frontiera,Faloppio,Como,Lombardia
Unione di comuni,96,Unione di Comuni Lombarda Terre di Frontiera,Ronago,Como,Lombardia
Unione di comuni,96,Unione di Comuni Lombarda Terre di Frontiera,Uggiate-Trevano,Como,Lombardia
Unione di comuni,97,Unione dei Comuni Lombarda Foedus,Casteldidone,Cremona,Lombardia
Unione di comuni,97,Unione dei Comuni Lombarda Foedus,Rivarolo del Re ed Uniti,Cremona,Lombardia
Unione di comuni,97,Unione dei Comuni Lombarda Foedus,Spineda,Cremona,Lombardia
Unione di comuni,98,Unione dei Comuni Lombarda dei Fontanili,Casaletto di Sopra,Cremona,Lombardia
Unione di comuni,98,Unione dei Comuni Lombarda dei Fontanili,Romanengo,Cremona,Lombardia
Unione di comuni,98,Unione dei Comuni Lombarda dei Fontanili,Ticengo,Cremona,Lombardia
Unione di comuni,99,Unione dei Comuni Lombarda Terrae Fluminis,Gussola,Cremona,Lombardia
Unione di comuni,99,Unione dei Comuni Lombarda Terrae Fluminis,Torricella del Pizzo,Cremona,Lombardia
Unione di comuni,100,Unione di Comuni Lombarda Casalbuttano ed Uniti e Corte de' Cortesi con Cignone,Casalbuttano ed Uniti,Cremona,Lombardia
Unione di comuni,100,Unione di Comuni Lombarda Casalbuttano ed Uniti e Corte de' Cortesi con Cignone,Corte de' Cortesi con Cignone,Cremona,Lombardia
Unione di comuni,101,Unione di Comuni Lombarda Terra di Cascine,Castelverde,Cremona,Lombardia
Unione di comuni,101,Unione di Comuni Lombarda Terra di Cascine,Pozzaglio ed Uniti,Cremona,Lombardia
Unione di comuni,102,Unione di Comuni Lombarda Unione del Delmona,Gadesco-Pieve Delmona,Cremona,Lombardia
Unione di comuni,102,Unione di Comuni Lombarda Unione del Delmona,Persico Dosimo,Cremona,Lombardia
Unione di comuni,103,Unione dei Comuni Centuriati di Bonemerse e Malagnino,Bonemerse,Cremona,Lombardia
Unione di comuni,103,Unione dei Comuni Centuriati di Bonemerse e Malagnino,Malagnino,Cremona,Lombardia
Unione di comuni,104,Unione Lombarda dei Comuni di Calvatone e Tornata,Calvatone,Cremona,Lombardia
Unione di comuni,104,Unione Lombarda dei Comuni di Calvatone e Tornata,Tornata,Cremona,Lombardia
Unione di comuni,105,Unione lombarda dei Comuni Fluvialis Civitas,Gerre de' Caprioli,Cremona,Lombardia
Unione di comuni,105,Unione lombarda dei Comuni Fluvialis Civitas,Stagno Lombardo,Cremona,Lombardia
Unione di comuni,106,Unione Lombarda dei Comuni Oglio - Ciria,Corte de' Frati,Cremona,Lombardia
Unione di comuni,106,Unione Lombarda dei Comuni Oglio - Ciria,Grontardo,Cremona,Lombardia
Unione di comuni,106,Unione Lombarda dei Comuni Oglio - Ciria,Olmeneta,Cremona,Lombardia
Unione di comuni,106,Unione Lombarda dei Comuni Oglio - Ciria,Scandolara Ripa d'Oglio,Cremona,Lombardia
Unione di comuni,107,Unione Lombarda Terre di Pievi e di Castelli,Isola Dovarese,Cremona,Lombardia
Unione di comuni,107,Unione Lombarda Terre di Pievi e di Castelli,Pessina Cremonese,Cremona,Lombardia
Unione di comuni,107,Unione Lombarda Terre di Pievi e di Castelli,Torre de' Picenardi,Cremona,Lombardia
Unione di comuni,108,Unione Municipia,Motta Baluffi,Cremona,Lombardia
Unione di comuni,108,Unione Municipia,Scandolara Ravara,Cremona,Lombardia
Unione di comuni,109,Unione Palvareta Nova,San Martino del Lago,Cremona,Lombardia
Unione di comuni,109,Unione Palvareta Nova,Solarolo Rainerio,Cremona,Lombardia
Unione di comuni,109,Unione Palvareta Nova,Voltido,Cremona,Lombardia
Unione di comuni,110,Unione dei Comuni Lombarda della Valletta,La Valletta Brianza,Lecco,Lombardia
Unione di comuni,110,Unione dei Comuni Lombarda della Valletta,Santa Maria Hoè,Lecco,Lombardia
Unione di comuni,111,Unione dei Comuni Oltre Adda Lodigiano,Abbadia Cerreto,Lodi,Lombardia
Unione di comuni,111,Unione dei Comuni Oltre Adda Lodigiano,Boffalora d'Adda,Lodi,Lombardia
Unione di comuni,111,Unione dei Comuni Oltre Adda Lodigiano,Corte Palasio,Lodi,Lombardia
Unione di comuni,112,Unione Lodigiana Grifone,Casaletto Lodigiano,Lodi,Lombardia
Unione di comuni,112,Unione Lodigiana Grifone,Caselle Lurani,Lodi,Lombardia
Unione di comuni,113,Unione Nord Lodigiano*,Casalmaiocco,Lodi,Lombardia
Unione di comuni,113,Unione Nord Lodigiano*,Cervignano d'Adda,Lodi,Lombardia
Unione di comuni,113,Unione Nord Lodigiano*,Montanaso Lombardo,Lodi,Lombardia
Unione di comuni,113,Unione Nord Lodigiano*,Tavazzano con Villavesco,Lodi,Lombardia
Unione di comuni,113,Unione Nord Lodigiano*,Zelo,Lodi,Lombardia
Unione di comuni,114,Unione dei Colli Mantovani,Monzambano,Mantova,Lombardia
Unione di comuni,114,Unione dei Colli Mantovani,Volta Mantovana,Mantova,Lombardia
Unione di comuni,115,Unione dei Comuni Castelli Morenici,Medole,Mantova,Lombardia
Unione di comuni,115,Unione dei Comuni Castelli Morenici,Ponti sul Mincio,Mantova,Lombardia
Unione di comuni,115,Unione dei Comuni Castelli Morenici,Solferino,Mantova,Lombardia
Unione di comuni,116,Unione di Comuni Lombarda Essevum,Castelbelforte,Mantova,Lombardia
Unione di comuni,116,Unione di Comuni Lombarda Essevum,Roverbella,Mantova,Lombardia
Unione di comuni,117,Unione dei Comuni Lombarda Mincio Po,Serravalle a Po,Mantova,Lombardia
Unione di comuni,117,Unione dei Comuni Lombarda Mincio Po,Sustinente,Mantova,Lombardia
Unione di comuni,118,Unione di Comuni Lombarda Terra dei Gonzaga,Bozzolo,Mantova,Lombardia
Unione di comuni,118,Unione di Comuni Lombarda Terra dei Gonzaga,Rivarolo Mantovano,Mantova,Lombardia
Unione di comuni,119,Unione dei Comuni I Fontanili*,Besate,Milano,Lombardia
Unione di comuni,119,Unione dei Comuni I Fontanili*,Binasco,Milano,Lombardia
Unione di comuni,119,Unione dei Comuni I Fontanili*,Bubbiano,Milano,Lombardia
Unione di comuni,119,Unione dei Comuni I Fontanili*,Casarile,Milano,Lombardia
Unione di comuni,119,Unione dei Comuni I Fontanili*,Gaggiano,Milano,Lombardia
Unione di comuni,119,Unione dei Comuni I Fontanili*,Gudo Visconti,Milano,Lombardia
Unione di comuni,119,Unione dei Comuni I Fontanili*,Noviglio,Milano,Lombardia
Unione di comuni,119,Unione dei Comuni I Fontanili*,Rosate,Milano,Lombardia
Unione di comuni,119,Unione dei Comuni I Fontanili*,Vermezzo co,Milano,Lombardia
Unione di comuni,120,Unione di Comuni Lombarda Adda Martesana,Bellinzago Lombardo,Milano,Lombardia
Unione di comuni,120,Unione di Comuni Lombarda Adda Martesana,Liscate,Milano,Lombardia
Unione di comuni,120,Unione di Comuni Lombarda Adda Martesana,Pozzuolo Martesana,Milano,Lombardia
Unione di comuni,120,Unione di Comuni Lombarda Adda Martesana,Truccazzano,Milano,Lombardia
Unione di comuni,121,Unione Lombarda dei Comuni Basiano e Masate,Basiano,Milano,Lombardia
Unione di comuni,121,Unione Lombarda dei Comuni Basiano e Masate,Masate,Milano,Lombardia
Unione di comuni,122,Unione dei Comuni Campospinoso Albaredo,Albaredo Arnaboldi,Pavia,Lombardia
Unione di comuni,122,Unione dei Comuni Campospinoso Albaredo,Campospinoso,Pavia,Lombardia
Unione di comuni,123,Unione dei Comuni Lombarda Borghi e Valli d'Oltrepo,Borgo Priolo,Pavia,Lombardia
Unione di comuni,123,Unione dei Comuni Lombarda Borghi e Valli d'Oltrepo,Borgoratto Mormorolo,Pavia,Lombardia
Unione di comuni,123,Unione dei Comuni Lombarda Borghi e Valli d'Oltrepo,Calvignano,Pavia,Lombardia
Unione di comuni,123,Unione dei Comuni Lombarda Borghi e Valli d'Oltrepo,Montesegale,Pavia,Lombardia
Unione di comuni,123,Unione dei Comuni Lombarda Borghi e Valli d'Oltrepo,Rocca Susella,Pavia,Lombardia
Unione di comuni,124,Unione dei Comuni Lombarda Colline d'Oltrepo,Lirio,Pavia,Lombardia
Unione di comuni,124,Unione dei Comuni Lombarda Colline d'Oltrepo,Pietra de' Giorgi,Pavia,Lombardia
Unione di comuni,124,Unione dei Comuni Lombarda Colline d'Oltrepo,Rocca de' Giorgi,Pavia,Lombardia
Unione di comuni,125,Unione dei Comuni Lombarda dell'Alta Valle Versa,Golferenzo,Pavia,Lombardia
Unione di comuni,125,Unione dei Comuni Lombarda dell'Alta Valle Versa,Montecalvo Versiggia,Pavia,Lombardia
Unione di comuni,125,Unione dei Comuni Lombarda dell'Alta Valle Versa,Volpara,Pavia,Lombardia
Unione di comuni,126,Unione dei Comuni Lombarda di Verrua Po e Rea,Rea,Pavia,Lombardia
Unione di comuni,126,Unione dei Comuni Lombarda di Verrua Po e Rea,Verrua Po,Pavia,Lombardia
Unione di comuni,127,Unione dei Comuni Lombarda Magherno-Torre d’Arese,Magherno,Pavia,Lombardia
Unione di comuni,127,Unione dei Comuni Lombarda Magherno-Torre d’Arese,Torre d'Arese,Pavia,Lombardia
Unione di comuni,128,Unione dei Comuni Lombarda Oltrepo Centrale,Corvino San Quirico,Pavia,Lombardia
Unione di comuni,128,Unione dei Comuni Lombarda Oltrepo Centrale,Mornico Losana,Pavia,Lombardia
Unione di comuni,128,Unione dei Comuni Lombarda Oltrepo Centrale,Oliva Gessi,Pavia,Lombardia
Unione di comuni,129,Unione dei Comuni Lombarda Terre Viscontee-Basso Pavese,Belgioioso,Pavia,Lombardia
Unione di comuni,129,Unione dei Comuni Lombarda Terre Viscontee-Basso Pavese,Filighera,Pavia,Lombardia
Unione di comuni,130,Unione dei Comuni Santa Cristina e Bissone - Badia Pavese - Monticelli Pavese,Badia Pavese,Pavia,Lombardia
Unione di comuni,130,Unione dei Comuni Santa Cristina e Bissone - Badia Pavese - Monticelli Pavese,Monticelli Pavese,Pavia,Lombardia
Unione di comuni,130,Unione dei Comuni Santa Cristina e Bissone - Badia Pavese - Monticelli Pavese,Santa Cristina e Bissone,Pavia,Lombardia
Unione di comuni,131,Unione di Comuni Lombarda Prima Collina,Castana,Pavia,Lombardia
Unione di comuni,131,Unione di Comuni Lombarda Prima Collina,Montescano,Pavia,Lombardia
Unione di comuni,132,Unione di Comuni Lombarda Terre dei Malaspina,Cecima,Pavia,Lombardia
Unione di comuni,132,Unione di Comuni Lombarda Terre dei Malaspina,Ponte Nizza,Pavia,Lombardia
Unione di comuni,133,Unione Lombarda dei Comuni Oltrepadani,Corana,Pavia,Lombardia
Unione di comuni,133,Unione Lombarda dei Comuni Oltrepadani,Cornale e Bastida,Pavia,Lombardia
Unione di comuni,133,Unione Lombarda dei Comuni Oltrepadani,Silvano Pietra,Pavia,Lombardia
Unione di comuni,134,Unione Micropolis,Cervesina,Pavia,Lombardia
Unione di comuni,134,Unione Micropolis,Pancarana,Pavia,Lombardia
Unione di comuni,135,Unione dei Comuni Lombarda della Valmalenco,Caspoggio,Sondrio,Lombardia
Unione di comuni,135,Unione dei Comuni Lombarda della Valmalenco,Chiesa in Valmalenco,Sondrio,Lombardia
Unione di comuni,135,Unione dei Comuni Lombarda della Valmalenco,Lanzada,Sondrio,Lombardia
Unione di comuni,136,Unione dei Comuni Spriana e Torre Santa Maria,Spriana,Sondrio,Lombardia
Unione di comuni,136,Unione dei Comuni Spriana e Torre Santa Maria,Torre di Santa Maria,Sondrio,Lombardia
Unione di comuni,137,Unione dei Comuni Lombarda Prealpi,Agra,Varese,Lombardia
Unione di comuni,137,Unione dei Comuni Lombarda Prealpi,Curiglia con Monteviasco,Varese,Lombardia
Unione di comuni,137,Unione dei Comuni Lombarda Prealpi,Dumenza,Varese,Lombardia
Unione di comuni,137,Unione dei Comuni Lombarda Prealpi,Tronzano Lago Maggiore,Varese,Lombardia
Unione di comuni,138,Unione Comuni Misa e Nevola,Castelleone di Suasa,Ancona,Marche
Unione di comuni,138,Unione Comuni Misa e Nevola,Corinaldo,Ancona,Marche
Unione di comuni,139,Unione dei Comuni “Le Terre della Marca Senone”,Arcevia,Ancona,Marche
Unione di comuni,139,Unione dei Comuni “Le Terre della Marca Senone”,Barbara,Ancona,Marche
Unione di comuni,139,Unione dei Comuni “Le Terre della Marca Senone”,Ostra,Ancona,Marche
Unione di comuni,139,Unione dei Comuni “Le Terre della Marca Senone”,Ostra Vetere,Ancona,Marche
Unione di comuni,139,Unione dei Comuni “Le Terre della Marca Senone”,Senigallia,Ancona,Marche
Unione di comuni,139,Unione dei Comuni “Le Terre della Marca Senone”,Serra de' Conti,Ancona,Marche
Unione di comuni,139,Unione dei Comuni “Le Terre della Marca Senone”,Trecastelli,Ancona,Marche
Unione di comuni,140,Unione dei Comuni Belvedere Ostrense-Morro d'Alba-San Marcello,Belvedere Ostrense,Ancona,Marche
Unione di comuni,140,Unione dei Comuni Belvedere Ostrense-Morro d'Alba-San Marcello,Morro d'Alba,Ancona,Marche
Unione di comuni,140,Unione dei Comuni Belvedere Ostrense-Morro d'Alba-San Marcello,San Marcello,Ancona,Marche
Unione di comuni,141,Unione dei Comuni di Montemarciano e Monte San Vito,Monte San Vito,Ancona,Marche
Unione di comuni,141,Unione dei Comuni di Montemarciano e Monte San Vito,Montemarciano,Ancona,Marche
Unione di comuni,142,Unione Montana dell'Esino Frasassi,Cerreto d'Esi,Ancona,Marche
Unione di comuni,142,Unione Montana dell'Esino Frasassi,Cupramontana,Ancona,Marche
Unione di comuni,142,Unione Montana dell'Esino Frasassi,Fabriano,Ancona,Marche
Unione di comuni,142,Unione Montana dell'Esino Frasassi,Mergo,Ancona,Marche
Unione di comuni,142,Unione Montana dell'Esino Frasassi,Sassoferrato,Ancona,Marche
Unione di comuni,142,Unione Montana dell'Esino Frasassi,Serra San Quirico,Ancona,Marche
Unione di comuni,142,Unione Montana dell'Esino Frasassi,Staffolo,Ancona,Marche
Unione di comuni,143,Unione dei Comuni della Vallata del Tronto,Castel di Lama,Ascoli Piceno,Marche
Unione di comuni,143,Unione dei Comuni della Vallata del Tronto,Castorano,Ascoli Piceno,Marche
Unione di comuni,143,Unione dei Comuni della Vallata del Tronto,Colli del Tronto,Ascoli Piceno,Marche
Unione di comuni,143,Unione dei Comuni della Vallata del Tronto,Offida,Ascoli Piceno,Marche
Unione di comuni,143,Unione dei Comuni della Vallata del Tronto,Spinetoli,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Amandola,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Force,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Montedinove,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Montefalcone Appennino,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Montefortino,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Montelparo,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Montemonaco,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Rotella,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Santa Vittoria in Matenano,Ascoli Piceno,Marche
Unione di comuni,144,Unione Montana dei Sibillini,Smerillo,Ascoli Piceno,Marche
Unione di comuni,145,Unione Montana del Tronto e Valfluvione,Acquasanta Terme,Ascoli Piceno,Marche
Unione di comuni,145,Unione Montana del Tronto e Valfluvione,Appignano del Tronto,Ascoli Piceno,Marche
Unione di comuni,145,Unione Montana del Tronto e Valfluvione,Arquata del Tronto,Ascoli Piceno,Marche
Unione di comuni,145,Unione Montana del Tronto e Valfluvione,Castignano,Ascoli Piceno,Marche
Unione di comuni,145,Unione Montana del Tronto e Valfluvione,Comunanza,Ascoli Piceno,Marche
Unione di comuni,145,Unione Montana del Tronto e Valfluvione,Montegallo,Ascoli Piceno,Marche
Unione di comuni,145,Unione Montana del Tronto e Valfluvione,Palmiano,Ascoli Piceno,Marche
Unione di comuni,145,Unione Montana del Tronto e Valfluvione,Roccafluvione,Ascoli Piceno,Marche
Unione di comuni,145,Unione Montana del Tronto e Valfluvione,Venarotta,Ascoli Piceno,Marche
Unione di comuni,146,Unione Terra dei Castelli,Agugliano,Ascoli Piceno,Marche
Unione di comuni,146,Unione Terra dei Castelli,Polverigi,Ascoli Piceno,Marche
