file,attore_1,attore_2
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Città Metropolitana di Firenze,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Barberino del Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Borgo San Lorenzo
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Campi Bisenzio
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Figline e Incisa Valdarno
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Firenze: Area Tutela Valery
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Firenze: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Lastra a Signa
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Pontassieve
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Codice Rosa,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Borgo San Lorenzo
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Campi Bisenzio
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Figline e Incisa Valdarno
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Firenze: Area Tutela Valery
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Firenze: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Lastra a Signa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Pontassieve
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Barberino del Mugello,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Campi Bisenzio
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Figline e Incisa Valdarno
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Firenze: Area Tutela Valery
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Firenze: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Lastra a Signa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Pontassieve
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Borgo San Lorenzo,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di Figline e Incisa Valdarno
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di Firenze: Area Tutela Valery
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di Firenze: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di Lastra a Signa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di Pontassieve
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Campi Bisenzio,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Comune di Firenze: Area Tutela Valery
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Comune di Firenze: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Comune di Lastra a Signa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Comune di Pontassieve
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Figline e Incisa Valdarno,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Comune di Firenze: Area Tutela Valery
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Comune di Firenze: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Comune di Lastra a Signa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Comune di Pontassieve
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Comune di Firenze: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Comune di Lastra a Signa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Comune di Pontassieve
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Area Tutela Valery,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Comune di Lastra a Signa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Comune di Pontassieve
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Firenze: Servizi sociali,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Comune di Pontassieve
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,European Society Stress Traumatic Studies
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Fiorentina Nord Ovest: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Fiorentina Nord Ovest: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Fiorentina Sud Est: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Fiorentina Sud Est: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Mugello: Codice Rosa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Mugello: Servizi sociali
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,OMS
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Presidente del Tribunale
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Procura minorile
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Quartiere 5 del Comune di Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Referente Emergenza Sociale (RES) di zona
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Società della Salute Fiorentina Nord Ovest
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Società della Salute Fiorentina Sud Est
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Società della Salute Firenze
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Società della Salute Mugello
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Lastra a Signa,Tribunale Ordinario
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Pontassieve,Comune di San Casciano Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Pontassieve,Comune di Scandicci
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Pontassieve,Comune di Sesto Fiorentino
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Pontassieve,Comune di Tavarnelle Val di Pesa
09_FIRENZE Linee-di-indirizzo2024.txt,Comune di Pontassieve,European Society Stress Traumatic Studies
